authority,station_name,longitude,latitude,time,flood_depth_cm
嘉義縣政府水利處,CYC114 義竹鄉官順村芊子寮社區,120.18415,23.30602,2025-11-10T13:57:21Z,0.0
新竹市政府消防局,經國路三段2巷,120.95326,24.800486,2025-11-10T13:54:00Z,0.0
水利署水文技術組,文昌(2),120.41957,24.008121,2025-11-10T13:10:00Z,-0.546
水利署水文技術組,阿蓮(2),120.32781,22.88374,2025-11-10T13:10:00Z,5.88
台中市政府水利局,豐原區圓環東、向陽東路,120.72957,24.25241,2025-11-10T13:01:00Z,0.0
台中市政府水利局,豐原區圓環東、向陽東路,120.72957,24.25241,2025-11-10T13:26:00Z,0.0
新竹市政府消防局,光復路與科學園路口,121.0099,24.786627,2025-11-10T13:29:00Z,0.0
新北市政府水利局(智慧防汛),中和區中山路3段109號,121.47481,25.005919,2025-11-10T13:05:00Z,0.0
水利署水文技術組,五股(2),121.44605,25.068947,2025-11-10T13:20:00Z,-2.915
高雄市政府水利局,(5) 三民區 九如一路與九如一路214巷口,120.3375,22.63755,2025-11-10T13:10:00Z,0.0
臺南市政府水利局,下營區-大吉里南174線14.4公里處(編號257),120.229225,23.234196,2025-11-10T14:00:00Z,0.0
高雄市政府水利局,盛昌街與三山街口,120.285934,22.712244,2025-11-10T14:00:00Z,0.0
臺南市政府水利局,永康區-復華一街與復國一路口(編號323),120.24603,23.0054,2025-11-10T14:00:00Z,0.0
嘉義縣政府水利處,貴舍排水出口抽水站滯洪池(018),120.214386,23.44201,2025-11-10T13:04:00Z,0.0
嘉義縣政府水利處,貴舍排水出口抽水站滯洪池(018),120.214386,23.44201,2025-11-10T13:04:00Z,-0.36
嘉義縣政府水利處,貴舍排水出口抽水站滯洪池(018),120.214386,23.44201,2025-11-10T13:04:00Z,0.24
嘉義縣政府水利處,貴舍排水出口抽水站滯洪池(018),120.214386,23.44201,2025-11-10T13:04:00Z,0.0
嘉義縣政府水利處,貴舍排水出口抽水站滯洪池(018),120.214386,23.44201,2025-11-10T13:04:00Z,66.0
嘉義縣政府水利處,貴舍排水出口抽水站滯洪池(018),120.214386,23.44201,2025-11-10T13:04:00Z,66.0
嘉義縣政府水利處,貴舍排水出口抽水站滯洪池(018),120.214386,23.44201,2025-11-10T13:04:00Z,0.0
嘉義縣政府水利處,貴舍排水出口抽水站滯洪池(018),120.214386,23.44201,2025-11-10T13:04:00Z,0.0
水利署水文技術組,東石(2),120.15449,23.460352,2025-11-10T13:10:00Z,-20.181
水利署水文技術組,前州橋,120.27929,22.803349,2025-11-10T13:10:00Z,0.93
台中市政府水利局,霧峰區四德村四德北路45巷36-1號,120.66126,24.060097,2025-11-10T13:19:00Z,0.0
嘉義縣政府水利處,CYC108 東石鄉港墘村,120.213905,23.460495,2025-11-10T13:52:56Z,0.0
台中市政府水利局,外埔區土城西路,120.706665,24.347055,2025-11-10T13:41:00Z,0.0
台中市政府水利局,外埔區土城西路,120.706665,24.347055,2025-11-10T13:31:00Z,0.0
新北市政府水利局(智慧防汛),新店區北新路三段203巷,121.54001,24.983774,2025-11-10T13:37:00Z,0.0
水利署水文技術組,白河(2),120.415016,23.35301,2025-11-10T13:10:00Z,-0.049
農田水利署石門管理處,過嶺支渠內厝子分渠監控站,121.19062,24.96008,2025-11-10T13:05:02Z,0.07
農田水利署石門管理處,過嶺支渠內厝子分渠監控站,121.19062,24.96008,2025-11-10T13:05:02Z,0.13
台中市政府水利局,西區南屯路一段與柳川東路二段口,120.66306,24.13198,2025-11-10T13:19:00Z,0.0
臺南市政府水利局,永康區-王行東路(編號293),120.28311,23.042084,2025-11-10T14:00:00Z,0.0
臺南市政府水利局,永康區-富強路二段398巷近富強路(編號129),120.27427,23.02916,2025-11-10T13:44:18Z,0.0
水利署水文技術組,東光(2),120.27201,23.651918,2025-11-10T13:10:00Z,-10.468
新北市政府水利局(智慧防汛),新店區復興路80巷,121.53855,24.987463,2025-11-10T13:05:00Z,0.0
雲林縣政府水利處,西平里_山子腳,120.34965,23.712486,2025-11-10T11:59:33Z,0.0
臺南市政府水利局,新市橋,120.29239,23.066053,2025-11-10T13:02:00Z,4.56
第三河川分署,南勢堤防地震儀AS01,120.89229,24.16856,2025-11-10T13:09:29Z,0.0
水利署水文技術組,莿桐(2),120.49687,23.756752,2025-11-10T13:10:00Z,31.439
水利署水文技術組,永華(1),120.22485,22.814402,2025-11-10T13:10:00Z,0.079
雲林縣政府水利處,新安里_益大豆廠,120.45345,23.777391,2025-11-10T13:00:47Z,13.407487869263
雲林縣政府水利處,新安里_益大豆廠,120.45345,23.777391,2025-11-10T13:00:47Z,0.0
雲林縣政府水利處,新安里_益大豆廠,120.45345,23.777391,2025-11-10T13:00:47Z,-57.0
花蓮縣政府水利科,三仙抽水站,121.610855,23.996328,2025-11-10T13:08:34Z,-19.212688446045
花蓮縣政府水利科,三仙抽水站,121.610855,23.996328,2025-11-10T13:08:34Z,-0.099566206336021
花蓮縣政府水利科,三仙抽水站,121.610855,23.996328,2025-11-10T13:08:34Z,-0.049848441034555
花蓮縣政府水利科,三仙抽水站,121.610855,23.996328,2025-11-10T13:08:34Z,9.0000314712524
水利署水文技術組,清溪,121.52275,24.982258,2025-11-10T13:10:00Z,3.315
宜蘭縣政府水利資源處,壯圍鄉中央路一段385巷151號附近,121.78427,24.729837,2025-11-10T13:58:00Z,0.0
水利署水文技術組,二林(2),120.37151,23.90144,2025-11-10T13:10:00Z,2.833
台中市政府水利局,新社區大南里中和街二段,120.8002,24.2285,2025-11-10T13:29:00Z,0.0
水利署水文技術組,林園(3),120.39383,22.507843,2025-11-10T13:10:00Z,2.545
基隆市政府水利科,安樂區三民里樂利三街麥金路口,121.71988,25.128353,2025-11-10T13:34:00Z,0.0
臺南市政府水利局,新市區-永就里135號(編號245),120.289406,23.062014,2025-11-10T14:00:00Z,0.0
雲林縣政府水利處,順興村_村落,120.20586,23.55974,2025-11-10T13:00:42Z,-73.0
雲林縣政府水利處,順興村_村落,120.20586,23.55974,2025-11-10T13:00:42Z,0.0
雲林縣政府水利處,順興村_村落,120.20586,23.55974,2025-11-10T13:00:42Z,13.673471450806
水利署水文技術組,永康(1),120.255295,23.027012,2025-11-10T13:10:00Z,13.157
水利署水文技術組,北港(2),120.30118,23.562765,2025-11-10T13:10:00Z,0.52
水利署水文技術組,下潭(1),120.285576,23.374378,2025-11-10T13:10:00Z,5.243
第五河川分署,108P009褒忠中民村私立三和老人照顧中心,120.3189,23.700293,2025-11-10T13:58:08Z,0.0
水利署水文技術組,潮州(1),120.543106,22.534676,2025-11-10T11:10:00Z,12.077
嘉義縣政府水利處,CYC125 水上鄉溪洲村溪安宮前,120.39564,23.417622,2025-11-10T13:45:20Z,0.0
台中市政府水利局,沙鹿區大同街5-2號,120.55693,24.233053,2025-11-10T13:17:00Z,0.0
台中市政府水利局,沙鹿區大同街5-2號,120.55693,24.233053,2025-11-10T13:18:00Z,0.0
台中市政府水利局,北區錦南街55號,120.68889,24.153822,2025-11-10T13:28:00Z,0.0
台中市政府水利局,南區復興路二段與文林街交叉口(四育國中),120.66491,24.126152,2025-11-10T13:38:00Z,0.0
水利署水文技術組,東石大橋,120.17582,23.45945,2025-11-10T13:10:00Z,-0.06
桃園巿政府水務局(智慧防汛),北基忠義加油站,121.347374,25.011843,2025-11-10T13:05:00Z,0.0
水利署水文技術組,東石(3),120.15449,23.460352,2025-11-10T13:10:00Z,-14.901
水利署水文技術組,萬福橋,121.58425,25.001999,2025-11-10T13:05:00Z,13.23
臺南市政府水利局,南區-萬年路81巷(編號287),120.18408,22.934444,2025-11-10T14:00:00Z,0.0
嘉義縣政府水利處,CYC086 鹿草鄉豐稠村海豐,120.28883,23.4151,2025-11-10T13:06:42Z,0.0
雲林縣政府水利處,明昌里_明昌路,120.46714,23.67415,2025-11-10T13:00:43Z,0.0
雲林縣政府水利處,明昌里_明昌路,120.46714,23.67415,2025-11-10T13:00:43Z,-61.0
雲林縣政府水利處,明昌里_明昌路,120.46714,23.67415,2025-11-10T13:00:43Z,13.729913711548
雲林縣政府水利處,林東村_林厝派出所,120.179276,23.671747,2025-11-10T13:10:03Z,13.51461315155
雲林縣政府水利處,林東村_林厝派出所,120.179276,23.671747,2025-11-10T13:10:03Z,-53.0
雲林縣政府水利處,林東村_林厝派出所,120.179276,23.671747,2025-11-10T13:10:03Z,0.0
水利署水文技術組,里嶺大橋,120.45345,22.770573,2025-11-10T13:10:00Z,22.12
高雄市政府水利局,光復路二段與中山西路378巷口,120.34097,22.629444,2025-11-10T13:26:34Z,0.0
嘉義縣政府水利處,CYC040 東石鄉蔦松村下蔦松,120.21572,23.47264,2025-11-10T13:24:20Z,0.0
彰化縣政府水資處,協和村1,120.60285,23.929092,2025-11-10T13:10:00Z,0.0
臺南市政府水利局,七股區-西寮聚落(編號91),120.09582,23.17042,2025-11-10T13:46:03Z,0.0
第七河川分署,路面淹水感知器,120.0,23.0,2025-11-10T13:00:33Z,2395.0
第七河川分署,路面淹水感知器,120.0,23.0,2025-11-10T13:01:03Z,13.569059371948
第七河川分署,路面淹水感知器,120.0,23.0,2025-11-10T13:00:47Z,13.527185440063
第七河川分署,路面淹水感知器,120.0,23.0,2025-11-10T13:02:07Z,0.057074666023254
第七河川分署,路面淹水感知器,120.0,23.0,2025-11-10T13:00:32Z,13.520317077637
第七河川分署,路面淹水感知器,120.0,23.0,2025-11-10T13:00:32Z,-0.032791435718536
第七河川分署,路面淹水感知器,120.0,23.0,2025-11-10T13:01:03Z,0.011399865150452
第七河川分署,路面淹水感知器,120.0,23.0,2025-11-10T13:02:07Z,13.380346298218
第七河川分署,路面淹水感知器,120.0,23.0,2025-11-10T13:01:03Z,-0.0014707446098328
第七河川分署,路面淹水感知器,120.0,23.0,2025-11-10T13:00:47Z,-0.029083609580994
第七河川分署,路面淹水感知器,120.0,23.0,2025-11-10T13:01:03Z,13.579973220825
第七河川分署,路面淹水感知器,120.0,23.0,2025-11-10T13:00:41Z,-0.0084230899810791
第七河川分署,路面淹水感知器,120.0,23.0,2025-11-10T13:01:03Z,0.02268385887146
第七河川分署,路面淹水感知器,120.0,23.0,2025-11-10T13:10:08Z,-0.01152777671814
第七河川分署,路面淹水感知器,120.0,23.0,2025-11-10T13:01:32Z,0.0
第七河川分署,路面淹水感知器,120.0,23.0,2025-11-10T13:09:02Z,13.829782485962
第七河川分署,路面淹水感知器,120.0,23.0,2025-11-10T13:01:02Z,13.620904922485
第七河川分署,路面淹水感知器,120.0,23.0,2025-11-10T13:01:02Z,-1.009999871254
第七河川分署,路面淹水感知器,120.0,23.0,2025-11-10T13:01:03Z,13.41241645813
臺南市政府水利局,永康區-吉村大飯店(編號133),120.23932,23.0179,2025-11-10T13:56:03Z,0.0
新竹縣政府水利科,福興地下道,121.00126,24.827868,2025-11-10T13:00:36Z,0.0
農田水利署桃園管理處,湖口8-4,121.02005,24.930683,2025-11-10T13:10:00Z,3.2720000743866
嘉義縣政府水利處,CYC017 布袋鎮貴舍里半月,120.21063,23.43804,2025-11-10T13:34:30Z,0.0
雲林縣政府水利處,溪頂村_村落1,120.18572,23.686876,2025-11-10T13:00:43Z,0.0
雲林縣政府水利處,溪頂村_村落1,120.18572,23.686876,2025-11-10T13:00:43Z,13.424160957336
雲林縣政府水利處,溪頂村_村落1,120.18572,23.686876,2025-11-10T13:00:43Z,-61.0
農田水利署嘉南管理處,南官田小給1-6,120.337265,23.188047,2025-11-10T13:01:11Z,0.104
水利署水文技術組,虎溪(2),120.51118,23.722134,2025-11-10T13:30:00Z,30.961
新竹市政府消防局,中華路三段121巷,120.94204,24.843767,2025-11-10T13:38:00Z,0.0
臺南市政府水利局,永康排水分洪閘門,120.25361,23.056973,2025-11-10T13:02:00Z,0.73
水利署水文技術組,日新(1),120.34333,23.153936,2025-11-10T13:10:00Z,8.847
農田水利署嘉南管理處,五甲小給2-1,120.35106,23.202211,2025-11-10T13:02:18Z,0.1455
雲林縣政府水利處,大同里_哈寶堡早餐,120.30306,23.57212,2025-11-10T13:00:42Z,-61.0
雲林縣政府水利處,大同里_哈寶堡早餐,120.30306,23.57212,2025-11-10T13:00:42Z,0.0
雲林縣政府水利處,大同里_哈寶堡早餐,120.30306,23.57212,2025-11-10T13:00:42Z,13.408151626587
台中市政府水利局,后里區甲后路一段131號,120.729614,24.309196,2025-11-10T14:00:00Z,0.0
彰化縣政府水資處,湖東里1,120.485985,23.962576,2025-11-10T13:10:00Z,0.0
農田水利署桃園管理處,新屋蚵6-1,121.03003,24.97324,2025-11-10T13:10:00Z,4.0440001487732
桃園巿政府水務局(智慧防汛),F07-013民生北路370號,121.29996,25.04097,2025-11-10T13:05:00Z,0.0
台中市政府水利局,后里區水門路48號,120.682686,24.305885,2025-11-10T13:56:00Z,0.0
水利署水文技術組,下營(3),120.261086,23.230759,2025-11-10T13:10:00Z,-21.095
嘉義縣政府水利處,嘉義縣-115,120.1897,23.4369,2025-11-10T13:01:32Z,0.0
嘉義縣政府水利處,嘉義縣-115,120.1897,23.4369,2025-11-10T13:01:32Z,0.0
農田水利署桃園管理處,湖口1-2,121.08942,24.956036,2025-11-10T13:10:00Z,5.1589999198914
台中市政府水利局,龍井區新仁路22巷25號(裝46號對面),120.578835,24.184547,2025-11-10T13:20:00Z,0.0
水利署水文技術組,尖山(1),120.8845,24.654217,2025-11-10T13:10:00Z,11.499
嘉義縣政府水利處,CYC064 六腳鄉六腳村,120.25198,23.50585,2025-11-10T13:38:59Z,0.0
高雄市政府水利局,國道末端_金福路,120.32877,22.571695,2025-11-10T13:26:34Z,0.0
水利署水文技術組,鯉魚(2),120.65484,23.71619,2025-11-10T13:10:00Z,163.223
桃園市政府水務局(智慧地下),物聯網量水設備(大統精密2號井),121.281654,25.062258,2025-11-10T13:30:00Z,0.0
桃園市政府水務局(智慧地下),物聯網量水設備(大統精密2號井),121.281654,25.062258,2025-11-10T13:30:00Z,313957.4
彰化縣政府水資處,東門村2,120.53988,23.947063,2025-11-10T13:10:00Z,0.0
嘉義縣政府水利處,五河-121,120.19502,23.341223,2025-11-10T13:03:12Z,0.0
嘉義縣政府水利處,五河-121,120.19502,23.341223,2025-11-10T13:03:12Z,0.0
台中市政府水利局,北屯區東山路一段33巷與東山路一段交叉口,120.69881,24.170412,2025-11-10T13:29:00Z,0.0
水利署水文技術組,平鎮(3),121.22314,24.934711,2025-11-10T13:10:00Z,149.794
臺南市政府水利局,下營區-台19甲線往聖王宮產業道路口(編號92),120.27043,23.217415,2025-11-10T13:04:03Z,0.0
桃園巿政府水務局(智慧防汛),榮民南路27巷口,121.25874,24.956306,2025-11-10T13:05:00Z,0.0
彰化縣政府水資處,東門村1,120.545166,23.944721,2025-11-10T13:10:00Z,0.0
雲林縣政府水利處,延潭排水三,120.42212,23.65095,2025-11-10T13:01:12Z,13.053999900818
雲林縣政府水利處,延潭排水三,120.42212,23.65095,2025-11-10T13:01:12Z,16.464000701904
水利署水文技術組,福德橋,120.919395,24.729813,2025-11-10T13:10:00Z,2.63
農田水利署嘉南管理處,新中小給2-2,120.344406,23.15929,2025-11-10T13:01:04Z,0.293
苗栗縣政府水利處,苑裡鎮中正里鎮苗47鄉道,120.66233,24.42342,2025-11-10T13:56:00Z,0.0
雲林縣政府水利處,埔北村_興安府,120.19568,23.615068,2025-11-10T13:00:43Z,0.0
雲林縣政府水利處,埔北村_興安府,120.19568,23.615068,2025-11-10T13:00:43Z,13.536710739136
雲林縣政府水利處,埔北村_興安府,120.19568,23.615068,2025-11-10T13:00:43Z,-57.0
水利署水文技術組,大津橋(1),120.64817,22.880133,2025-11-10T13:10:00Z,142.69
水利署水文技術組,福龍(2),121.03505,24.930313,2025-11-10T13:10:00Z,8.66
第七河川分署,恆春鎮_恆南路,120.74548,21.99593,2025-11-10T13:00:32Z,0.0
水利署水文技術組,屈尺堰,121.547485,24.915089,2025-11-10T13:10:00Z,49.6
水利署水文技術組,雲嘉大橋,120.17882,23.51593,2025-11-10T13:10:00Z,0.4
水利署水文技術組,興社大橋,120.50458,22.541943,2025-11-10T13:10:00Z,1.11
農田水利署高雄管理處,後寮抽水站北幹線1號分水門,120.32887,22.88758,2025-11-10T13:02:09Z,0.0099999438971281
高雄市政府水利局,孝順街505巷24弄路口,120.31236,22.648521,2025-11-10T13:26:34Z,0.0
台中市政府水利局,梧棲區臨港路三段168巷與港路三段168巷149弄口,120.51763,24.229324,2025-11-10T13:09:00Z,0.0
屏東縣政府水利處,涵洞,120.4455,22.6619,2025-11-10T13:02:00Z,0.0
水利署水文技術組,希能埔,121.74338,24.324537,2025-11-10T13:10:00Z,28.1
新竹市政府消防局,隆恩圳3～4號閘門,120.98865,24.810785,2025-11-10T13:05:00Z,12.0
新竹市政府消防局,竹蓮街100號(竹蓮寺),120.97004,24.798716,2025-11-10T13:12:00Z,0.0
臺南市政府水利局,港尾溝台86線下橋,120.26172,22.933817,2025-11-10T13:02:00Z,5.74
基隆市政府水利科,安樂區中崙里崇崙橋口,121.70194,25.143726,2025-11-10T13:27:00Z,0.0
農田水利署高雄管理處,復興渠幹線取水門,120.34226,22.81244,2025-11-10T13:01:39Z,0.0
農田水利署高雄管理處,復興渠幹線取水門,120.34226,22.81244,2025-11-10T13:01:39Z,0.0
台中市政府水利局,西屯區長安路二段22-1號,120.66179,24.17261,2025-11-10T13:18:00Z,0.0
水利署水文技術組,新美,120.66734,23.311543,2025-11-10T13:10:00Z,277.38
嘉義縣政府水利處,CYC122 太保市港尾里管事厝社區,120.37385,23.474434,2025-11-10T13:50:44Z,0.0
農田水利署嘉南管理處,烏山頭小給1-10,120.33882,23.214848,2025-11-10T13:01:38Z,0.139
第三河川分署,8-南投南龍排水與樟平溪匯流,120.698,23.9218,2025-11-10T13:46:00Z,0.0
水利署水文技術組,大湖(1),120.52506,22.574806,2025-11-10T13:10:00Z,7.146
新北市政府水利局(智慧防汛),保長路,121.6784,25.07628,2025-11-10T13:10:00Z,0.0
第五河川分署,108P050水林水北村通天府,120.24122,23.574484,2025-11-10T13:30:25Z,0.0
台中市政府水利局,北屯區太原路三段606號,120.69889,24.164803,2025-11-10T13:06:00Z,0.0
第五河川分署,108P027大埤吉田村仁和國小,120.42588,23.662813,2025-11-10T13:47:51Z,0.0
水利署水文技術組,中正橋,120.4663,23.1416,2025-11-10T13:20:00Z,45.56
水利署水文技術組,慈濟(1),121.58744,23.99564,2025-11-10T13:10:00Z,18.054
水利署水文技術組,多納大橋,120.68783,22.911804,2025-11-10T13:10:00Z,245.15
雲林縣政府水利處,大溝村_村落,120.20576,23.567669,2025-11-10T13:00:42Z,13.320135116577
雲林縣政府水利處,大溝村_村落,120.20576,23.567669,2025-11-10T13:00:42Z,0.0
雲林縣政府水利處,大溝村_村落,120.20576,23.567669,2025-11-10T13:00:42Z,-75.0
水利署水文技術組,岡山(1),120.26891,22.817982,2025-11-10T13:10:00Z,6.997
雲林縣政府水利處,大溝村_大興宮,120.21017,23.567858,2025-11-10T13:10:03Z,0.0
雲林縣政府水利處,大溝村_大興宮,120.21017,23.567858,2025-11-10T13:10:03Z,-69.0
雲林縣政府水利處,大溝村_大興宮,120.21017,23.567858,2025-11-10T13:10:03Z,13.412527084351
水利署水文技術組,錦卦大橋,120.91371,24.459919,2025-11-10T13:10:00Z,320.12
第四河川分署,員林中山路2段淹水監控站,120.5703,23.9692,2025-11-10T13:10:00Z,0.0
新北市政府水利局(智慧防汛),汐止區中興路地下道,121.630394,25.066652,2025-11-10T13:05:00Z,0.0
水利署水文技術組,大潭(2),120.495224,22.457167,2025-11-10T13:10:00Z,3.53
台中市政府水利局,南屯區永春東三路近楓樹六街,120.63073,24.115627,2025-11-10T13:51:00Z,0.0
水利署水文技術組,府前(2),121.618454,24.00716,2025-11-10T13:10:00Z,10.001
台中市政府水利局,南屯區向心南路與文心南七路交叉口,120.64387,24.129412,2025-11-10T13:51:00Z,0.0
臺南市政府水利局,南區-灣裡路88巷12號前(編號5),120.180046,22.931038,2025-11-10T13:34:54Z,0.0
農田水利署桃園管理處,湖口10-2,121.00915,24.902922,2025-11-10T13:10:00Z,3.1340000629425
